Operator: Private
Vehicle ID/Registration: N477TC
Source of Data: Cirrus SR20
Date of Event: 06/14/16
Location: Navasota_TX
Time,Airspeed Ind,Pitch,Roll,Altitude Press,Heading Mag,AHRS goNoGo - Attitude Flag,AHRS goNoGo - Heading Flag,AHRS goNoGo - Heading Rate Flag,AHRS goNoGo - Lat Accel Flag,AHRS goNoGo - Need Fast Erect,AHRS mpuNoGo - IRU Fail,Accel Lat,Accel Long,Accel Vert,Ground Speed,Baro Bug,Latitude,Longitude
(CST),(kts),(deg),(deg),(ft),(deg),(),(),(),(),(),(),(g),(g),(g),(kts),(inHg),(deg),(deg)
,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,"%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Active"")","%N(0:0=""*"",1:1=""Fail"")",NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER
08:48:29.8,,-1.73,1.57,,357.37,*,*,*,*,*,*,-0.03,-0.02,1.01,,,,
08:48:30.0,0.0,-1.62,1.57,67,357.37,*,*,*,*,*,*,-0.02,-0.00,0.99,0,,30.37359238,-96.11405945
08:48:30.2,,-1.57,1.57,,357.37,*,*,*,*,*,*,-0.01,0.00,1.00,,,,
08:48:30.4,,-1.62,1.57,,357.37,*,*,*,*,*,*,-0.02,-0.01,0.99,,,,
08:48:30.6,,-1.68,1.57,,357.37,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:48:30.8,,-1.68,1.57,,357.37,*,*,*,*,*,*,-0.02,-0.01,1.00,,,,
08:48:31.0,10.9,-1.68,1.57,70,357.37,*,*,*,*,*,*,-0.02,0.00,0.99,,,,
08:48:31.2,,-1.73,1.57,,357.37,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:48:31.4,,-1.73,1.57,,357.37,*,*,*,*,*,*,-0.02,-0.01,1.01,,,,
08:48:31.6,,-1.73,1.57,,357.37,*,*,*,*,*,*,-0.01,-0.00,0.99,,,,
08:48:31.8,,-1.73,1.57,,357.37,*,*,*,*,*,*,-0.02,-0.01,1.01,,,,
08:48:32.0,0.0,-1.73,1.57,68,357.37,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:48:32.2,,-1.68,1.57,,357.43,*,*,*,*,*,*,-0.02,0.00,1.00,,,,
08:48:32.4,,-1.62,1.57,,357.43,*,*,*,*,*,*,-0.00,0.00,1.01,,,,
08:48:32.6,,-1.68,1.57,,357.43,*,*,*,*,*,*,-0.02,-0.02,1.00,,,,
08:48:32.8,,-1.68,1.57,,357.43,*,*,*,*,*,*,-0.02,-0.02,1.01,,,,
08:48:33.0,0.0,-1.57,1.57,68,357.43,*,*,*,*,*,*,-0.02,-0.00,1.00,,,,
08:48:33.2,,-1.57,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:48:33.4,,-1.57,1.57,,357.43,*,*,*,*,*,*,-0.01,0.00,1.01,,,,
08:48:33.6,,-1.57,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:48:33.8,,-1.51,1.62,,357.43,*,*,*,*,*,*,0.00,0.00,0.99,,,,
08:48:34.0,0.0,-1.57,1.57,67,357.43,*,*,*,*,*,*,-0.02,-0.01,1.00,0,,30.37359238,-96.11405945
08:48:34.2,,-1.57,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:48:34.4,,-1.51,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:48:34.6,,-1.51,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:48:34.8,,-1.57,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:48:35.0,0.0,-1.57,1.51,68,357.43,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:48:35.2,,-1.51,1.57,,357.43,*,*,*,*,*,*,-0.02,-0.00,0.99,,,,
08:48:35.4,,-1.57,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:48:35.6,,-1.51,1.57,,357.43,*,*,*,*,*,*,-0.02,-0.02,1.00,,,,
08:48:35.8,,-1.51,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.00,1.00,,,,
08:48:36.0,0.0,-1.51,1.57,69,357.43,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:48:36.2,,-1.57,1.57,,357.43,*,*,*,*,*,*,-0.02,-0.01,1.00,,,,
08:48:36.4,,-1.51,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:48:36.6,,-1.51,1.57,,357.48,*,*,*,*,*,*,-0.01,0.00,1.01,,,,
08:48:36.8,,-1.45,1.57,,357.43,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:48:37.0,0.0,-1.45,1.57,68,357.48,*,*,*,*,*,*,-0.02,-0.01,1.00,,,,
08:48:37.2,,-1.45,1.57,,357.48,*,*,*,*,*,*,-0.01,0.00,1.01,,,,
08:48:37.4,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:48:37.6,,-1.45,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:48:37.8,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.00,1.00,,,,
08:48:38.0,0.0,-1.40,1.57,68,357.48,*,*,*,*,*,*,-0.01,-0.01,1.00,0,,30.37359238,-96.11405945
08:48:38.2,,-1.40,1.57,,357.48,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:48:38.4,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.03,-0.01,1.00,,,,
08:48:38.6,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.00,0.00,1.00,,,,
08:48:38.8,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.01,1.00,,,,
08:48:39.0,10.3,-1.45,1.57,69,357.48,*,*,*,*,*,*,-0.00,-0.01,0.99,,,,
08:48:39.2,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.00,1.00,,,,
08:48:39.4,,-1.45,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:48:39.6,,-1.51,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.02,1.01,,,,
08:48:39.8,,-1.45,1.57,,357.48,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:48:40.0,0.0,-1.45,1.57,67,357.48,*,*,*,*,*,*,-0.02,-0.00,1.01,,,,
08:48:40.2,,-1.45,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:48:40.4,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.00,0.99,,,,
08:48:40.6,,-1.40,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:48:40.8,,-1.34,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.01,1.00,,,,
08:48:41.0,0.0,-1.34,1.62,67,357.48,*,*,*,*,*,*,-0.01,-0.00,1.00,,,,
08:48:41.2,,-1.34,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.00,1.01,,,,
08:48:41.4,,-1.34,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:48:41.6,,-1.34,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.01,1.01,,,,
08:48:41.8,,-1.34,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.01,1.01,,,,
08:48:42.0,0.0,-1.29,1.57,67,357.48,*,*,*,*,*,*,-0.01,-0.01,1.00,0,,30.37359238,-96.11405945
08:48:42.2,,-1.29,1.57,,357.48,*,*,*,*,*,*,-0.04,-0.01,1.00,,,,
08:48:42.4,,-1.23,1.57,,357.48,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:48:42.6,,-1.23,1.57,,357.48,*,*,*,*,*,*,-0.02,-0.01,1.01,,,,
08:48:42.8,,-1.23,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:48:43.0,0.0,-1.23,1.57,66,357.54,*,*,*,*,*,*,-0.02,-0.01,0.99,,,,
08:48:43.2,,-1.23,1.57,,357.48,*,*,*,*,*,*,-0.01,-0.00,1.01,,,,
08:48:43.4,,-1.17,1.57,,357.54,*,*,*,*,*,*,-0.01,-0.00,1.00,,,,
08:48:43.6,,-1.17,1.57,,357.54,*,*,*,*,*,*,-0.01,-0.00,1.00,,,,
08:48:43.8,,-1.23,1.51,,357.54,*,*,*,*,*,*,-0.02,-0.02,0.99,,,,
08:48:44.0,0.0,-1.17,1.62,68,357.54,*,*,*,*,*,*,-0.01,-0.00,1.01,,,,
08:48:44.2,,-1.17,1.57,,357.54,*,*,*,*,*,*,-0.00,0.00,1.00,,,,
08:48:44.4,,-1.17,1.57,,357.48,*,*,*,*,*,*,-0.03,0.00,1.01,,,,
08:48:44.6,,-1.17,1.57,,357.37,*,*,*,*,*,*,0.00,0.00,1.00,,,,
08:48:44.8,,-1.23,1.51,,357.43,*,*,*,*,*,*,-0.02,0.01,0.99,,,,
08:48:45.0,10.6,-1.23,1.57,68,357.48,*,*,*,*,*,*,-0.02,0.00,1.01,,,,
08:48:45.2,,-1.29,1.57,,357.54,*,*,*,*,*,*,-0.01,0.01,1.01,,,,
08:48:45.4,,-1.34,1.51,,357.54,*,*,*,*,*,*,-0.02,0.01,1.00,,,,
08:48:45.6,,-1.34,1.57,,357.48,*,*,*,*,*,*,-0.01,0.02,1.01,,,,
08:48:45.8,,-1.34,1.51,,357.37,*,*,*,*,*,*,-0.02,0.03,0.98,,,,
08:48:46.0,13.9,-1.45,1.51,72,357.26,*,*,*,*,*,*,-0.02,0.04,1.01,0,,30.37359238,-96.11405945
08:48:46.2,,-1.45,1.51,,357.20,*,*,*,*,*,*,-0.01,0.04,0.99,,,,
08:48:46.4,,-1.45,1.51,,357.26,*,*,*,*,*,*,-0.01,0.03,1.01,,,,
08:48:46.6,,-1.51,1.57,,357.26,*,*,*,*,*,*,-0.02,0.04,1.01,,,,
08:48:46.8,,-1.51,1.57,,357.20,*,*,*,*,*,*,-0.03,0.06,0.99,,,,
08:48:47.0,14.9,-1.51,1.45,73,357.15,*,*,*,*,*,*,0.00,0.05,1.01,,,,
08:48:47.2,,-1.62,1.51,,357.20,*,*,*,*,*,*,-0.02,0.03,1.01,,,,
08:48:47.4,,-1.57,1.57,,357.26,*,*,*,*,*,*,0.00,0.06,0.98,,,,
08:48:47.6,,-1.45,1.57,,357.31,*,*,*,*,*,*,-0.02,0.04,1.03,,,,
08:48:47.8,,-1.57,1.57,,357.37,*,*,*,*,*,*,0.00,0.04,0.98,,,,
08:48:48.0,10.3,-1.57,1.62,68,357.48,*,*,*,*,*,*,-0.01,0.06,1.02,,,,
08:48:48.2,,-1.45,1.57,,357.54,*,*,*,*,*,*,-0.00,0.04,0.99,,,,
08:48:48.4,,-1.40,1.57,,357.54,*,*,*,*,*,*,-0.02,0.05,1.00,,,,
08:48:48.6,,-1.23,1.57,,357.48,*,*,*,*,*,*,-0.01,0.06,1.01,,,,
08:48:48.8,,-1.17,1.51,,357.59,*,*,*,*,*,*,-0.01,0.04,1.00,,,,
08:48:49.0,13.2,-1.17,1.57,71,357.65,*,*,*,*,*,*,-0.02,0.05,1.00,,,,
08:48:49.2,,-1.23,1.62,,357.71,*,*,*,*,*,*,-0.01,0.02,1.02,,,,
08:48:49.4,,-1.34,1.57,,357.87,*,*,*,*,*,*,-0.03,-0.01,0.96,,,,
08:48:49.6,,-1.62,1.62,,358.04,*,*,*,*,*,*,-0.01,-0.04,1.03,,,,
08:48:49.8,,-1.57,1.62,,358.27,*,*,*,*,*,*,-0.01,-0.03,0.99,,,,
08:48:50.0,15.5,-1.62,1.62,72,358.43,*,*,*,*,*,*,-0.01,-0.04,1.00,2,,30.37376404,-96.11405945
08:48:50.2,,-1.79,1.62,,358.66,*,*,*,*,*,*,-0.02,-0.05,1.02,,,,
08:48:50.4,,-1.73,1.57,,358.88,*,*,*,*,*,*,-0.02,-0.04,0.99,,,,
08:48:50.6,,-1.68,1.57,,359.10,*,*,*,*,*,*,-0.02,-0.03,0.99,,,,
08:48:50.8,,-1.68,1.51,,359.33,*,*,*,*,*,*,-0.01,-0.04,1.01,,,,
08:48:51.0,13.4,-1.62,1.51,71,359.55,*,*,*,*,*,*,-0.01,-0.04,1.01,,,,
08:48:51.2,,-1.62,1.51,,359.72,*,*,*,*,*,*,-0.01,-0.02,0.99,,,,
08:48:51.4,,-1.45,1.45,,0.00,*,*,*,*,*,*,-0.01,0.00,0.93,,,,
08:48:51.6,,-1.62,1.45,,0.28,*,*,*,*,*,*,-0.01,-0.03,1.04,,,,
08:48:51.8,,-1.68,1.45,,0.56,*,*,*,*,*,*,-0.01,-0.04,1.01,,,,
08:48:52.0,11.2,-1.45,1.40,69,0.84,*,*,*,*,*,*,-0.01,-0.01,0.98,,,,
08:48:52.2,,-1.57,1.34,,1.06,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:48:52.4,,-1.57,1.34,,1.40,*,*,*,*,*,*,-0.01,-0.00,1.00,,,,
08:48:52.6,,-1.23,1.34,,1.96,*,*,*,*,*,*,0.01,0.02,0.99,,,,
08:48:52.8,,-1.23,1.29,,2.63,*,*,*,*,*,*,0.00,0.02,0.98,,,,
08:48:53.0,13.9,-1.40,1.29,71,3.30,*,*,*,*,*,*,0.00,0.00,1.03,,,,
08:48:53.2,,-1.12,1.23,,4.03,*,*,*,*,*,*,0.01,0.01,0.99,,,,
08:48:53.4,,-1.01,1.23,,4.98,*,*,*,*,*,*,0.00,0.01,1.00,,,,
08:48:53.6,,-1.01,1.23,,5.99,*,*,*,*,*,*,0.01,0.00,1.03,,,,
08:48:53.8,,-0.90,1.17,,7.11,*,*,*,*,*,*,0.01,0.01,0.99,,,,
08:48:54.0,12.9,-0.84,1.12,71,8.28,*,*,*,*,*,*,0.02,0.00,1.03,3,,30.37376404,-96.11405945
08:48:54.2,,-0.78,1.12,,9.57,*,*,*,*,*,*,0.01,0.01,0.97,,,,
08:48:54.4,,-0.73,1.06,,10.91,*,*,*,*,*,*,0.01,0.01,1.01,,,,
08:48:54.6,,-0.78,1.06,,12.36,*,*,*,*,*,*,0.02,0.01,1.00,,,,
08:48:54.8,,-0.73,1.06,,13.88,*,*,*,*,*,*,0.01,0.03,0.99,,,,
08:48:55.0,12.5,-0.84,1.06,70,15.50,*,*,*,*,*,*,0.03,0.02,0.99,,,,
08:48:55.2,,-0.95,1.06,,17.12,*,*,*,*,*,*,0.00,0.01,1.01,,,,
08:48:55.4,,-0.95,1.06,,18.74,*,*,*,*,*,*,0.02,0.03,1.00,,,,
08:48:55.6,,-0.95,1.06,,20.37,*,*,*,*,*,*,0.02,0.03,1.00,,,,
08:48:55.8,,-1.01,1.06,,21.99,*,*,*,*,*,*,0.02,0.02,1.01,,,,
08:48:56.0,12.0,-0.95,1.12,69,23.55,*,*,*,*,*,*,0.01,0.02,1.01,,,,
08:48:56.2,,-0.95,1.12,,25.18,*,*,*,*,*,*,0.03,0.02,1.00,,,,
08:48:56.4,,-0.95,1.23,,26.74,*,*,*,*,*,*,0.03,0.01,1.03,,,,
08:48:56.6,,-0.95,1.23,,28.48,*,*,*,*,*,*,0.02,0.02,1.00,,,,
08:48:56.8,,-1.01,1.23,,30.32,*,*,*,*,*,*,0.02,0.02,1.00,,,,
08:48:57.0,0.0,-0.95,1.12,67,32.23,*,*,*,*,*,*,0.03,0.03,0.99,,,,
08:48:57.2,,-1.01,1.01,,34.13,*,*,*,*,*,*,0.02,0.04,1.01,,,,
08:48:57.4,,-1.29,0.73,,35.98,*,*,*,*,*,*,0.05,0.05,0.96,,,,
08:48:57.6,,-1.68,0.56,,37.77,*,*,*,*,*,*,0.02,0.02,1.06,,,,
08:48:57.8,,-1.68,0.50,,39.56,*,*,*,*,*,*,-0.00,0.04,0.98,,,,
08:48:58.0,10.3,-1.57,0.17,69,41.35,*,*,*,*,*,*,0.06,0.02,0.99,4,,30.37393570,-96.11405945
08:48:58.2,,-1.40,0.00,,43.03,*,*,*,*,*,*,0.04,0.02,1.04,,,,
08:48:58.4,,-1.23,-0.06,,44.59,*,*,*,*,*,*,0.04,0.01,1.00,,,,
08:48:58.6,,-1.29,-0.34,,46.10,*,*,*,*,*,*,0.06,0.00,1.02,,,,
08:48:58.8,,-1.34,-0.45,,47.61,*,*,*,*,*,*,0.05,-0.01,0.99,,,,
08:48:59.0,10.0,-1.29,-0.34,67,49.12,*,*,*,*,*,*,0.07,-0.01,0.98,,,,
08:48:59.2,,-1.12,-0.34,,50.75,*,*,*,*,*,*,0.06,0.00,1.03,,,,
08:48:59.4,,-1.17,-0.22,,52.37,*,*,*,*,*,*,0.05,-0.01,0.99,,,,
08:48:59.6,,-1.12,-0.17,,53.99,*,*,*,*,*,*,0.03,-0.01,0.99,,,,
08:48:59.8,,-0.90,-0.22,,55.56,*,*,*,*,*,*,0.05,-0.01,1.01,,,,
08:49:00.0,0.0,-0.78,-0.22,65,57.01,*,*,*,*,*,*,0.05,-0.01,0.99,,,,
08:49:00.2,,-0.67,-0.28,,58.47,*,*,*,*,*,*,0.03,0.00,0.99,,,,
08:49:00.4,,-0.62,-0.39,,59.98,*,*,*,*,*,*,0.05,-0.01,1.03,,,,
08:49:00.6,,-0.73,-0.45,,61.49,*,*,*,*,*,*,0.05,-0.02,1.00,,,,
08:49:00.8,,-0.67,-0.50,,62.94,*,*,*,*,*,*,0.05,-0.01,0.99,,,,
08:49:01.0,0.0,-0.67,-0.62,65,64.40,*,*,*,*,*,*,0.04,-0.01,1.02,,,,
08:49:01.2,,-0.78,-0.73,,65.80,*,*,*,*,*,*,0.03,-0.01,0.98,,,,
08:49:01.4,,-0.90,-0.84,,67.14,*,*,*,*,*,*,0.03,-0.03,1.01,,,,
08:49:01.6,,-0.84,-0.84,,68.31,*,*,*,*,*,*,0.03,-0.02,0.97,,,,
08:49:01.8,,-0.90,-0.67,,69.38,*,*,*,*,*,*,0.03,-0.03,1.01,,,,
08:49:02.0,10.3,-0.84,-0.78,66,70.33,*,*,*,*,*,*,0.03,-0.03,1.01,6,,30.37393570,-96.11389160
08:49:02.2,,-0.90,-0.78,,71.22,*,*,*,*,*,*,0.02,-0.01,1.01,,,,
08:49:02.4,,-0.90,-0.78,,72.29,*,*,*,*,*,*,0.05,-0.00,1.00,,,,
08:49:02.6,,-0.95,-0.78,,73.35,*,*,*,*,*,*,0.01,-0.00,1.01,,,,
08:49:02.8,,-1.06,-0.73,,74.47,*,*,*,*,*,*,0.02,-0.01,1.02,,,,
08:49:03.0,0.0,-1.06,-0.73,66,75.59,*,*,*,*,*,*,0.04,-0.01,1.00,,,,
08:49:03.2,,-1.12,-0.73,,76.71,*,*,*,*,*,*,0.02,-0.01,1.01,,,,
08:49:03.4,,-1.06,-0.73,,77.77,*,*,*,*,*,*,0.03,-0.01,1.01,,,,
08:49:03.6,,-1.01,-0.73,,78.67,*,*,*,*,*,*,0.01,-0.01,0.99,,,,
08:49:03.8,,-1.01,-0.78,,79.39,*,*,*,*,*,*,0.02,-0.01,1.01,,,,
08:49:04.0,10.0,-1.01,-0.73,67,80.06,*,*,*,*,*,*,-0.01,-0.02,0.98,,,,
08:49:04.2,,-1.06,-0.78,,80.68,*,*,*,*,*,*,0.01,-0.02,1.00,,,,
08:49:04.4,,-1.12,-0.78,,81.13,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:49:04.6,,-1.12,-0.84,,81.46,*,*,*,*,*,*,0.02,-0.01,1.01,,,,
08:49:04.8,,-1.12,-0.84,,81.63,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:49:05.0,0.0,-1.12,-0.84,65,81.74,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:49:05.2,,-1.01,-0.84,,81.74,*,*,*,*,*,*,-0.00,0.01,0.99,,,,
08:49:05.4,,-0.90,-0.84,,81.80,*,*,*,*,*,*,0.03,0.02,0.99,,,,
08:49:05.6,,-0.90,-0.78,,81.97,*,*,*,*,*,*,0.01,0.01,1.01,,,,
08:49:05.8,,-0.84,-0.78,,82.13,*,*,*,*,*,*,0.02,0.01,0.99,,,,
08:49:06.0,0.0,-0.90,-0.78,66,82.25,*,*,*,*,*,*,0.02,0.01,1.01,5,,30.37393570,-96.11372375
08:49:06.2,,-0.78,-0.78,,82.36,*,*,*,*,*,*,0.02,0.03,0.98,,,,
08:49:06.4,,-0.84,-0.78,,82.47,*,*,*,*,*,*,0.01,0.02,1.02,,,,
08:49:06.6,,-0.84,-0.78,,82.64,*,*,*,*,*,*,-0.01,0.00,1.00,,,,
08:49:06.8,,-0.78,-0.78,,82.75,*,*,*,*,*,*,0.01,0.01,1.00,,,,
08:49:07.0,0.0,-0.78,-0.78,66,82.86,*,*,*,*,*,*,0.01,0.01,0.99,,,,
08:49:07.2,,-0.78,-0.67,,83.03,*,*,*,*,*,*,0.01,0.01,1.01,,,,
08:49:07.4,,-0.78,-0.67,,83.20,*,*,*,*,*,*,0.01,0.01,0.98,,,,
08:49:07.6,,-0.84,-0.62,,83.37,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:49:07.8,,-0.84,-0.62,,83.42,*,*,*,*,*,*,0.01,-0.00,0.99,,,,
08:49:08.0,10.3,-0.84,-0.62,67,83.53,*,*,*,*,*,*,-0.01,0.00,1.01,,,,
08:49:08.2,,-0.90,-0.56,,83.76,*,*,*,*,*,*,-0.02,0.00,0.99,,,,
08:49:08.4,,-0.84,-0.56,,83.98,*,*,*,*,*,*,-0.01,0.00,1.01,,,,
08:49:08.6,,-0.84,-0.56,,84.20,*,*,*,*,*,*,0.01,0.00,1.00,,,,
08:49:08.8,,-0.90,-0.62,,84.37,*,*,*,*,*,*,0.01,0.00,1.01,,,,
08:49:09.0,10.0,-0.90,-0.56,65,84.54,*,*,*,*,*,*,-0.00,0.01,1.00,,,,
08:49:09.2,,-0.84,-0.56,,84.71,*,*,*,*,*,*,0.01,0.01,0.97,,,,
08:49:09.4,,-0.95,-0.50,,84.99,*,*,*,*,*,*,0.01,-0.02,1.02,,,,
08:49:09.6,,-0.90,-0.50,,85.27,*,*,*,*,*,*,0.02,-0.00,0.99,,,,
08:49:09.8,,-0.90,-0.45,,85.49,*,*,*,*,*,*,0.01,-0.01,1.03,,,,
08:49:10.0,10.6,-0.95,-0.45,65,85.77,*,*,*,*,*,*,0.01,0.00,0.98,5,,30.37393570,-96.11372375
08:49:10.2,,-0.90,-0.45,,86.05,*,*,*,*,*,*,0.00,0.00,1.02,,,,
08:49:10.4,,-0.84,-0.39,,86.39,*,*,*,*,*,*,0.01,-0.00,0.99,,,,
08:49:10.6,,-0.90,-0.39,,86.72,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:49:10.8,,-0.90,-0.39,,87.00,*,*,*,*,*,*,-0.00,0.00,1.01,,,,
08:49:11.0,11.2,-0.95,-0.34,68,87.23,*,*,*,*,*,*,-0.01,0.00,1.01,,,,
08:49:11.2,,-0.95,-0.34,,87.51,*,*,*,*,*,*,0.00,0.00,0.99,,,,
08:49:11.4,,-1.06,-0.28,,87.79,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:49:11.6,,-1.06,-0.34,,88.12,*,*,*,*,*,*,0.01,-0.01,1.01,,,,
08:49:11.8,,-1.01,-0.22,,88.46,*,*,*,*,*,*,-0.02,0.00,0.98,,,,
08:49:12.0,11.7,-1.01,-0.22,68,88.85,*,*,*,*,*,*,0.00,0.00,1.01,,,,
08:49:12.2,,-1.06,-0.17,,89.18,*,*,*,*,*,*,0.00,-0.00,0.99,,,,
08:49:12.4,,-1.01,-0.17,,89.58,*,*,*,*,*,*,-0.02,-0.00,1.01,,,,
08:49:12.6,,-1.06,-0.22,,89.91,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:49:12.8,,-1.12,-0.22,,90.30,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:49:13.0,11.2,-0.95,-0.17,67,90.81,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:49:13.2,,-0.95,-0.11,,91.25,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:49:13.4,,-1.06,-0.17,,91.70,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:49:13.6,,-0.95,-0.11,,92.21,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:49:13.8,,-1.01,-0.11,,92.71,*,*,*,*,*,*,0.01,-0.02,0.99,,,,
08:49:14.0,10.0,-1.06,-0.06,66,93.27,*,*,*,*,*,*,-0.02,-0.03,1.00,6,,30.37393570,-96.11354828
08:49:14.2,,-1.06,-0.06,,93.77,*,*,*,*,*,*,0.02,-0.03,1.01,,,,
08:49:14.4,,-1.12,0.00,,94.33,*,*,*,*,*,*,0.00,-0.03,0.99,,,,
08:49:14.6,,-1.23,0.00,,94.89,*,*,*,*,*,*,0.01,-0.05,1.01,,,,
08:49:14.8,,-1.17,0.00,,95.39,*,*,*,*,*,*,-0.02,-0.04,1.00,,,,
08:49:15.0,10.9,-1.17,-0.06,67,95.95,*,*,*,*,*,*,-0.01,-0.04,0.99,,,,
08:49:15.2,,-1.17,0.00,,96.46,*,*,*,*,*,*,-0.01,-0.05,0.99,,,,
08:49:15.4,,-1.12,0.00,,97.13,*,*,*,*,*,*,0.03,-0.05,0.99,,,,
08:49:15.6,,-1.12,0.00,,97.86,*,*,*,*,*,*,-0.00,-0.05,1.01,,,,
08:49:15.8,,-1.06,0.00,,98.70,*,*,*,*,*,*,0.01,-0.03,1.00,,,,
08:49:16.0,11.2,-0.95,-0.06,66,99.70,*,*,*,*,*,*,0.01,-0.03,1.00,,,,
08:49:16.2,,-0.95,0.00,,100.71,*,*,*,*,*,*,0.00,-0.02,0.99,,,,
08:49:16.4,,-0.84,-0.06,,101.66,*,*,*,*,*,*,0.00,-0.04,1.02,,,,
08:49:16.6,,-0.73,-0.06,,102.56,*,*,*,*,*,*,0.01,-0.02,1.01,,,,
08:49:16.8,,-0.67,-0.06,,103.40,*,*,*,*,*,*,0.00,0.00,0.98,,,,
08:49:17.0,10.6,-0.84,-0.11,67,104.29,*,*,*,*,*,*,0.00,-0.03,1.02,,,,
08:49:17.2,,-0.95,0.00,,105.19,*,*,*,*,*,*,-0.01,-0.03,0.99,,,,
08:49:17.4,,-0.84,0.00,,106.03,*,*,*,*,*,*,0.00,-0.02,0.98,,,,
08:49:17.6,,-0.90,0.00,,106.75,*,*,*,*,*,*,-0.02,-0.02,1.00,,,,
08:49:17.8,,-1.01,-0.06,,107.54,*,*,*,*,*,*,0.01,-0.03,1.00,,,,
08:49:18.0,10.3,-0.95,-0.06,67,108.32,*,*,*,*,*,*,-0.01,-0.02,1.01,4,,30.37393570,-96.11337280
08:49:18.2,,-1.06,-0.06,,109.10,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:49:18.4,,-1.12,-0.11,,109.77,*,*,*,*,*,*,-0.02,-0.02,1.02,,,,
08:49:18.6,,-1.17,-0.11,,110.50,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:49:18.8,,-1.12,-0.11,,111.17,*,*,*,*,*,*,-0.01,-0.00,1.00,,,,
08:49:19.0,11.2,-1.12,-0.11,67,111.90,*,*,*,*,*,*,-0.01,-0.00,1.02,,,,
08:49:19.2,,-1.06,-0.11,,112.68,*,*,*,*,*,*,-0.01,-0.00,0.97,,,,
08:49:19.4,,-1.01,-0.11,,113.52,*,*,*,*,*,*,0.00,-0.01,1.03,,,,
